mass_A
t,x,y,v_{x},v_{y}
1.122500000E1,-9.314429050E0,1.463595313E0,2.317260579E0,-4.634521158E0
1.123333333E1,-9.314429050E0,1.424974303E0,6.951781737E0,-6.951781737E0
1.124166667E1,-9.198566021E0,1.347732284E0,1.390356347E1,-9.269042316E0
1.125000000E1,-9.082702992E0,1.270490265E0,1.853808463E1,-1.622082405E1
1.125833333E1,-8.889597943E0,1.077385217E0,2.085534521E1,-1.622082405E1
1.126666667E1,-8.735113905E0,1.000143197E0,2.548986637E1,-1.390356347E1
1.127500000E1,-8.464766837E0,8.456591587E-1,2.548986637E1,-1.158630289E1
1.128333333E1,-8.310282799E0,8.070381491E-1,3.475890868E1,-1.390356347E1
1.129166667E1,-7.885451693E0,6.139331008E-1,5.329699331E1,-2.317260579E1
1.130000000E1,-7.421999577E0,4.208280526E-1,7.415233852E1,-2.317260579E1
1.130833333E1,-6.649579384E0,2.277230043E-1,6.720055679E1,-1.158630289E1
1.131666667E1,-6.301990297E0,2.277230043E-1,4.171069042E1,-4.634521158E0
1.132500000E1,-5.954401210E0,1.504809850E-1,5.561425389E1,-4.634521158E0
1.133333333E1,-5.375086065E0,1.504809850E-1,7.878685968E1,-2.317260579E0
1.134166667E1,-4.641286882E0,1.118599754E-1,7.183507795E1,-2.317260579E0
1.135000000E1,-4.177834766E0,1.118599754E-1,5.584597995E2,2.317260579E0
1.135833333E1,4.666376443E0,1.504809850E-1,5.677288418E2,4.634521158E0
1.136666667E1,5.284312597E0,1.891019947E-1,5.793151447E1,4.634521158E0
1.137500000E1,5.631901684E0,2.277230043E-1,5.329699331E1,6.951781737E0
1.138333333E1,6.172595819E0,3.049650236E-1,5.793151447E1,1.390356347E1
1.139166667E1,6.597426926E0,4.594490622E-1,5.329699331E1,2.085534521E1
1.140000000E1,7.060879041E0,6.525541105E-1,5.097973274E1,1.390356347E1
1.140833333E1,7.447089138E0,6.911751201E-1,4.402795100E1,1.158630289E1
1.141666667E1,7.794678225E0,8.456591587E-1,4.171069042E1,1.622082405E1
1.142500000E1,8.142267311E0,9.615221876E-1,3.475890868E1,1.158630289E1
1.143333333E1,8.373993369E0,1.038764207E0,2.780712695E1,1.158630289E1
1.144166667E1,8.605719427E0,1.154627236E0,2.317260579E1,1.390356347E1
1.145000000E1,8.760203466E0,1.270490265E0,2.085534521E1,1.390356347E1
1.145833333E1,8.953308514E0,1.386353294E0,1.622082405E1,1.158630289E1
1.146666667E1,9.030550533E0,1.463595313E0,6.951781737E0,4.634521158E0
1.147500000E1,9.069171543E0,1.463595313E0,0.000000000E0,-1.622082405E1
1.148333333E1,9.030550533E0,1.193248246E0,-6.951781737E0,-9.269042316E0
1.149166667E1,8.953308514E0,1.309111274E0,-1.390356347E1,-2.317260579E0
1.150000000E1,8.798824475E0,1.154627236E0,-1.853808463E1,-1.853808463E1
1.150833333E1,8.644340437E0,1.000143197E0,-1.622082405E1,-1.390356347E1
1.151666667E1,8.528477408E0,9.229011780E-1,-1.853808463E1,-6.951781737E0
1.152500000E1,8.335372360E0,8.842801684E-1,-3.939342984E1,-1.158630289E1
1.153333333E1,7.871920244E0,7.297961298E-1,-4.634521158E1,-1.853808463E1
1.154166667E1,7.562952167E0,5.753120912E-1,-3.475890868E1,-1.622082405E1
1.155000000E1,7.292605099E0,4.594490622E-1,-4.866247216E1,-1.622082405E1
1.155833333E1,6.751910964E0,3.049650236E-1,-5.793151447E1,-1.158630289E1
1.156666667E1,6.327079858E0,2.663440140E-1,-5.097973274E1,-6.951781737E0
1.157500000E1,5.902248752E0,1.891019947E-1,-5.329699331E1,-6.951781737E0
1.158333333E1,5.438796636E0,1.504809850E-1,-5.561425389E1,-4.634521158E0
1.159166667E1,4.975344520E0,1.118599754E-1,-6.951781737E1,-2.317260579E0
1.160000000E1,4.280166347E0,1.118599754E-1,-7.415233852E1,-0.000000000E0
1.160833333E1,3.739472212E0,1.118599754E-1,-5.584597995E2,2.317260579E0
1.161666667E1,-5.027496979E0,1.504809850E-1,-5.584597995E2,4.634521158E0
1.162500000E1,-5.568191114E0,1.891019947E-1,-6.256603563E1,9.269042316E0
1.163333333E1,-6.070264239E0,3.049650236E-1,-4.866247216E1,9.269042316E0
1.164166667E1,-6.379232316E0,3.435860333E-1,-3.707616926E1,2.317260579E0
1.165000000E1,-6.688200393E0,3.435860333E-1,-5.097973274E1,2.317260579E0
1.165833333E1,-7.228894529E0,3.822070429E-1,-6.488329621E1,1.158630289E1
1.166666667E1,-7.769588664E0,5.366910815E-1,-4.402795100E1,1.158630289E1
1.167500000E1,-7.962693712E0,5.753120912E-1,-2.780712695E1,9.269042316E0
1.168333333E1,-8.233040779E0,6.911751201E-1,-3.012438753E1,1.390356347E1
1.169166667E1,-8.464766837E0,8.070381491E-1,-2.548986637E1,1.853808463E1
1.170000000E1,-8.657871885E0,1.000143197E0,-2.085534521E1,1.622082405E1
1.170833333E1,-8.812355924E0,1.077385217E0,-1.622082405E1,6.951781737E0
1.171666667E1,-8.928218953E0,1.116006226E0,-9.269042316E0,6.951781737E0
1.172500000E1,-8.966839963E0,1.193248246E0,-6.951781737E0,9.269042316E0
1.173333333E1,-9.044081982E0,1.270490265E0,4.634521158E0,-0.000000000E0
1.174166667E1,-8.889597943E0,1.193248246E0,1.853808463E1,-9.269042316E0
1.175000000E1,-8.735113905E0,1.116006226E0,1.390356347E1,-6.951781737E0
1.175833333E1,-8.657871885E0,1.077385217E0,1.853808463E1,-9.269042316E0
1.176666667E1,-8.426145828E0,9.615221876E-1,2.548986637E1,-1.158630289E1
1.177500000E1,-8.233040779E0,8.842801684E-1,2.548986637E1,-1.158630289E1
1.178333333E1,-8.001314721E0,7.684171394E-1,3.475890868E1,-1.622082405E1
1.179166667E1,-7.653725635E0,6.139331008E-1,4.402795100E1,-1.853808463E1
1.180000000E1,-7.267515538E0,4.594490622E-1,6.024877505E1,-2.317260579E1
1.180833333E1,-6.649579384E0,2.277230043E-1,6.720055679E1,-1.853808463E1
1.181666667E1,-6.147506258E0,1.504809850E-1,4.634521158E1,-6.951781737E0
1.182500000E1,-5.877159191E0,1.118599754E-1,3.475890868E1,-2.317260579E0
1.183333333E1,-5.568191114E0,1.118599754E-1,5.329699331E1,-2.317260579E0
1.184166667E1,-4.988875969E0,7.323896574E-2,6.951781737E1,-2.317260579E0
1.185000000E1,-4.409560824E0,7.323896574E-2,7.878685968E1,2.317260579E0
1.185833333E1,-3.675761641E0,1.118599754E-1,5.584597995E2,4.634521158E0
1.186666667E1,4.898102501E0,1.504809850E-1,5.468734966E2,4.634521158E0
1.187500000E1,5.438796636E0,1.891019947E-1,5.561425389E1,9.269042316E0
1.188333333E1,5.825006733E0,3.049650236E-1,3.939342984E1,9.269042316E0
1.189166667E1,6.095353800E0,3.435860333E-1,4.634521158E1,1.158630289E1
1.190000000E1,6.597426926E0,4.980700719E-1,5.793151447E1,1.158630289E1
1.190833333E1,7.060879041E0,5.366910815E-1,4.866247216E1,1.158630289E1
1.191666667E1,7.408468128E0,6.911751201E-1,3.707616926E1,1.622082405E1
1.192500000E1,7.678815196E0,8.070381491E-1,2.780712695E1,9.269042316E0
1.193333333E1,7.871920244E0,8.456591587E-1,2.548986637E1,1.158630289E1
1.194166667E1,8.103646302E0,1.000143197E0,2.085534521E1,1.158630289E1
1.195000000E1,8.219509331E0,1.038764207E0,1.158630289E1,4.634521158E0
1.195833333E1,8.296751350E0,1.077385217E0,1.158630289E1,9.269042316E0
1.196666667E1,8.412614379E0,1.193248246E0,1.390356347E1,1.158630289E1
1.197500000E1,8.528477408E0,1.270490265E0,9.269042316E0,6.951781737E0
1.198333333E1,8.567098418E0,1.309111274E0,-2.317260579E0,-2.317260579E0
1.199166667E1,8.489856398E0,1.231869255E0,-9.269042316E0,-1.158630289E1
1.200000000E1,8.412614379E0,1.116006226E0,-1.390356347E1,-1.158630289E1
1.200833333E1,8.258130340E0,1.038764207E0,-1.622082405E1,-9.269042316E0
1.201666667E1,8.142267311E0,9.615221876E-1,-1.853808463E1,-1.158630289E1
1.202500000E1,7.949162263E0,8.456591587E-1,-2.780712695E1,-1.390356347E1
1.203333333E1,7.678815196E0,7.297961298E-1,-3.012438753E1,-1.390356347E1
1.204166667E1,7.447089138E0,6.139331008E-1,-3.012438753E1,-1.390356347E1
1.205000000E1,7.176742070E0,4.980700719E-1,-4.171069042E1,-2.085534521E1
1.205833333E1,6.751910964E0,2.663440140E-1,-4.866247216E1,-1.853808463E1
1.206666667E1,6.365700868E0,1.891019947E-1,-5.097973274E1,-1.158630289E1
1.207500000E1,5.902248752E0,7.323896574E-2,-4.866247216E1,-6.951781737E0
1.208333333E1,5.554659665E0,7.323896574E-2,-4.866247216E1,-0.000000000E0
1.209166667E1,5.091207549E0,7.323896574E-2,-6.488329621E1,4.634521158E0
1.210000000E1,4.473271395E0,1.504809850E-1,-6.024877505E1,4.634521158E0
1.210833333E1,4.087061298E0,1.504809850E-1,-5.793151447E1,4.634521158E0
1.211666667E1,3.507746154E0,2.277230043E-1,-5.584597995E2,-0.000000000E0
1.212500000E1,-5.220602027E0,1.504809850E-1,-5.515080178E2,1.658861516E-13
1.213333333E1,-5.684054143E0,2.277230043E-1,-5.329699331E1,4.634521158E0
1.214166667E1,-6.108885249E0,2.277230043E-1,-4.171069042E1,2.317260579E0
1.215000000E1,-6.379232316E0,2.663440140E-1,-3.939342984E1,6.951781737E0
1.215833333E1,-6.765442413E0,3.435860333E-1,-4.402795100E1,9.269042316E0
1.216666667E1,-7.113031500E0,4.208280526E-1,-3.707616926E1,9.269042316E0
1.217500000E1,-7.383378567E0,4.980700719E-1,-2.548986637E1,9.269042316E0
1.218333333E1,-7.537862606E0,5.753120912E-1,-2.548986637E1,9.269042316E0
1.219166667E1,-7.808209673E0,6.525541105E-1,-2.780712695E1,1.390356347E1
1.220000000E1,-8.001314721E0,8.070381491E-1,-1.853808463E1,1.390356347E1
1.220833333E1,-8.117177750E0,8.842801684E-1,-1.622082405E1,6.951781737E0
1.221666667E1,-8.271661789E0,9.229011780E-1,-9.269042316E0,4.634521158E0
1.222500000E1,-8.271661789E0,9.615221876E-1,-9.269042316E0,2.317260579E0
1.223333333E1,-8.426145828E0,9.615221876E-1,0.000000000E0,-2.317260579E0
1.224166667E1,-8.271661789E0,9.229011780E-1,1.390356347E1,-9.269042316E0
1.225000000E1,-8.194419770E0,8.070381491E-1,9.269042316E0,-9.269042316E0
1.225833333E1,-8.117177750E0,7.684171394E-1,1.158630289E1,-4.634521158E0
1.226666667E1,-8.001314721E0,7.297961298E-1,1.390356347E1,-6.951781737E0
1.227500000E1,-7.885451693E0,6.525541105E-1,1.853808463E1,-9.269042316E0
1.228333333E1,-7.692346644E0,5.753120912E-1,2.780712695E1,-9.269042316E0
1.229166667E1,-7.421999577E0,4.980700719E-1,3.707616926E1,-9.269042316E0
1.230000000E1,-7.074410490E0,4.208280526E-1,4.402795100E1,-9.269042316E0
1.230833333E1,-6.688200393E0,3.435860333E-1,4.866247216E1,-4.634521158E0
1.231666667E1,-6.263369287E0,3.435860333E-1,4.171069042E1,-2.317260579E0
1.232500000E1,-5.993022220E0,3.049650236E-1,4.171069042E1,-4.634521158E0
1.233333333E1,-5.568191114E0,2.663440140E-1,5.097973274E1,-4.634521158E0
1.234166667E1,-5.143360008E0,2.277230043E-1,6.256603563E1,-2.317260579E0
1.235000000E1,-4.525423853E0,2.277230043E-1,6.024877505E1,-2.317260579E0
1.235833333E1,-4.139213757E0,1.891019947E-1,4.866247216E1,-2.317260579E0
1.236666667E1,-3.714382651E0,1.891019947E-1,5.561425389E2,2.317260579E0
1.237500000E1,5.129828559E0,2.277230043E-1,5.422389755E2,2.317260579E0
1.238333333E1,5.322933607E0,2.277230043E-1,3.939342984E1,2.317260579E0
1.239166667E1,5.786385723E0,2.663440140E-1,4.634521158E1,9.269042316E0
1.240000000E1,6.095353800E0,3.822070429E-1,3.475890868E1,6.951781737E0
1.240833333E1,6.365700868E0,3.822070429E-1,4.634521158E1,4.634521158E0
1.241666667E1,6.867773993E0,4.594490622E-1,4.634521158E1,4.634521158E0
1.242500000E1,7.138121061E0,4.594490622E-1,2.548986637E1,6.951781737E0
1.243333333E1,7.292605099E0,5.753120912E-1,2.317260579E1,1.158630289E1
1.244166667E1,7.524331157E0,6.525541105E-1,2.317260579E1,9.269042316E0
1.245000000E1,7.678815196E0,7.297961298E-1,2.085534521E1,1.158630289E1
1.245833333E1,7.871920244E0,8.456591587E-1,1.622082405E1,9.269042316E0
1.246666667E1,7.949162263E0,8.842801684E-1,6.951781737E0,6.951781737E0
1.247500000E1,7.987783273E0,9.615221876E-1,6.951781737E0,9.269042316E0
1.248333333E1,8.065025292E0,1.038764207E0,6.951781737E0,4.634521158E0
1.249166667E1,8.103646302E0,1.038764207E0,-6.951781737E0,-4.634521158E0
1.250000000E1,7.949162263E0,9.615221876E-1,-1.853808463E1,-1.158630289E1
1.250833333E1,7.794678225E0,8.456591587E-1,-1.853808463E1,-1.158630289E1
1.251666667E1,7.640194186E0,7.684171394E-1,-1.622082405E1,-9.269042316E0
1.252500000E1,7.524331157E0,6.911751201E-1,-1.853808463E1,-6.951781737E0
1.253333333E1,7.331226109E0,6.525541105E-1,-2.548986637E1,-9.269042316E0
1.254166667E1,7.099500051E0,5.366910815E-1,-3.244164810E1,-1.622082405E1
1.255000000E1,6.790531974E0,3.822070429E-1,-3.939342984E1,-1.390356347E1
