mass_A
t,x,y,v_{x},v_{y}
1.325833333E1,-3.633757769E-2,2.297245311E-3,9.269042316E-2,-3.475890868E-2
1.326666667E1,-3.537205245E-2,1.911035215E-3,1.158630289E-1,-2.317260579E-2
1.327500000E1,-3.440652721E-2,1.911035215E-3,1.042767260E-1,-1.158630289E-2
1.328333333E1,-3.363410702E-2,1.717930166E-3,8.110412026E-2,-1.158630289E-2
1.329166667E1,-3.305479187E-2,1.717930166E-3,8.110412026E-2,-1.158630289E-2
1.330000000E1,-3.228237168E-2,1.524825118E-3,8.110412026E-2,-2.317260579E-2
1.330833333E1,-3.170305653E-2,1.331720070E-3,1.274493318E-1,-3.475890868E-2
1.331666667E1,-3.015821615E-2,9.455099734E-4,1.969671492E-1,-3.475890868E-2
1.332500000E1,-2.842027071E-2,7.524049252E-4,2.201397550E-1,-1.158630289E-2
1.333333333E1,-2.648922023E-2,7.524049252E-4,2.317260579E-1,-1.158630289E-2
1.334166667E1,-2.455816975E-2,5.592998769E-4,1.969671492E-1,-2.317260579E-2
1.335000000E1,-2.320643441E-2,3.661948287E-4,1.737945434E-1,-0.000000000E0
1.335833333E1,-2.166159402E-2,5.592998769E-4,2.317260579E-1,1.158630289E-2
1.336666667E1,-1.934433345E-2,5.592998769E-4,2.433123608E-1,-0.000000000E0
1.337500000E1,-1.760638801E-2,5.592998769E-4,2.722781180E0,2.317260579E-2
1.338333333E1,2.603535289E-2,9.455099734E-4,2.688022272E0,3.475890868E-2
1.339166667E1,2.719398318E-2,1.138615022E-3,1.390356347E-1,1.158630289E-2
1.340000000E1,2.835261347E-2,1.138615022E-3,1.737945434E-1,3.475890868E-2
1.340833333E1,3.009055890E-2,1.717930166E-3,1.506219376E-1,2.317260579E-2
1.341666667E1,3.086297910E-2,1.524825118E-3,1.042767260E-1,1.158630289E-2
1.342500000E1,3.182850434E-2,1.911035215E-3,1.042767260E-1,3.475890868E-2
1.343333333E1,3.260092453E-2,2.104140263E-3,9.269042316E-2,1.158630289E-2
1.344166667E1,3.337334472E-2,2.104140263E-3,9.269042316E-2,1.158630289E-2
1.345000000E1,3.414576492E-2,2.297245311E-3,8.110412026E-2,1.158630289E-2
1.345833333E1,3.472508006E-2,2.297245311E-3,9.269042316E-2,-0.000000000E0
1.346666667E1,3.569060530E-2,2.297245311E-3,8.110412026E-2,1.158630289E-2
1.347500000E1,3.607681540E-2,2.490350359E-3,2.317260579E-2,1.158630289E-2
1.348333333E1,3.607681540E-2,2.490350359E-3,-1.158630289E-2,8.294307581E-16
1.349166667E1,3.588371035E-2,2.490350359E-3,-3.475890868E-2,-1.158630289E-2
1.350000000E1,3.549750025E-2,2.297245311E-3,-2.317260579E-2,-1.158630289E-2
1.350833333E1,3.549750025E-2,2.297245311E-3,-5.793151447E-2,-1.158630289E-2
1.351666667E1,3.453197501E-2,2.104140263E-3,-1.042767260E-1,-3.475890868E-2
1.352500000E1,3.375955482E-2,1.717930166E-3,-1.158630289E-1,-3.475890868E-2
1.353333333E1,3.260092453E-2,1.524825118E-3,-1.158630289E-1,-2.317260579E-2
1.354166667E1,3.182850434E-2,1.331720070E-3,-5.793151447E-2,-2.317260579E-2
1.355000000E1,3.163539929E-2,1.138615022E-3,-1.506219376E-1,-0.000000000E0
1.355833333E1,2.931813871E-2,1.331720070E-3,-1.853808463E-1,-0.000000000E0
1.356666667E1,2.854571852E-2,1.138615022E-3,-1.274493318E-1,-2.317260579E-2
1.357500000E1,2.719398318E-2,9.455099734E-4,-1.737945434E-1,-1.158630289E-2
1.358333333E1,2.564914279E-2,9.455099734E-4,-1.969671492E-1,-0.000000000E0
1.359166667E1,2.391119736E-2,9.455099734E-4,-1.737945434E-1,-0.000000000E0
1.360000000E1,2.275256707E-2,9.455099734E-4,-1.853808463E-1,-1.158630289E-2
1.360833333E1,2.082151659E-2,7.524049252E-4,-1.969671492E-1,-1.158630289E-2
1.361666667E1,1.946978125E-2,7.524049252E-4,-2.085534521E-1,-0.000000000E0
1.362500000E1,1.734562572E-2,7.524049252E-4,-2.688022272E0,-0.000000000E0
1.363333333E1,-2.533058994E-2,7.524049252E-4,-2.606918151E0,-0.000000000E0
1.364166667E1,-2.610301013E-2,7.524049252E-4,-1.390356347E-1,2.317260579E-2
1.365000000E1,-2.764785052E-2,1.138615022E-3,-1.622082405E-1,2.317260579E-2
1.365833333E1,-2.880648081E-2,1.138615022E-3,-1.274493318E-1,1.158630289E-2
1.366666667E1,-2.977200605E-2,1.331720070E-3,-1.274493318E-1,1.158630289E-2
1.367500000E1,-3.093063634E-2,1.331720070E-3,-1.390356347E-1,1.158630289E-2
1.368333333E1,-3.208926663E-2,1.524825118E-3,-1.158630289E-1,1.158630289E-2
1.369166667E1,-3.286168682E-2,1.524825118E-3,-8.110412026E-2,1.158630289E-2
1.370000000E1,-3.344100197E-2,1.717930166E-3,-8.110412026E-2,3.475890868E-2
1.370833333E1,-3.421342216E-2,2.104140263E-3,-6.951781737E-2,2.317260579E-2
1.371666667E1,-3.459963226E-2,2.104140263E-3,-5.793151447E-2,1.158630289E-2
1.372500000E1,-3.517894740E-2,2.297245311E-3,-3.475890868E-2,1.158630289E-2
1.373333333E1,-3.517894740E-2,2.297245311E-3,2.317260579E-2,-2.317260579E-2
1.374166667E1,-3.479273730E-2,1.911035215E-3,9.269042316E-2,-4.634521158E-2
1.375000000E1,-3.363410702E-2,1.524825118E-3,5.793151447E-2,-1.158630289E-2
1.375833333E1,-3.382721206E-2,1.717930166E-3,4.634521158E-2,-1.158630289E-2
1.376666667E1,-3.286168682E-2,1.331720070E-3,8.110412026E-2,-3.475890868E-2
1.377500000E1,-3.247547673E-2,1.138615022E-3,6.951781737E-2,-1.158630289E-2
1.378333333E1,-3.170305653E-2,1.138615022E-3,8.110412026E-2,-2.317260579E-2
1.379166667E1,-3.112374139E-2,7.524049252E-4,9.269042316E-2,-3.475890868E-2
1.380000000E1,-3.015821615E-2,5.592998769E-4,9.269042316E-2,-1.158630289E-2
1.380833333E1,-2.957890100E-2,5.592998769E-4,1.158630289E-1,-2.317260579E-2
1.381666667E1,-2.822716566E-2,1.730897805E-4,1.506219376E-1,-2.317260579E-2
1.382500000E1,-2.706853538E-2,1.730897805E-4,1.390356347E-1,-0.000000000E0
1.383333333E1,-2.590990509E-2,1.730897805E-4,1.622082405E-1,-0.000000000E0
1.384166667E1,-2.436506470E-2,1.730897805E-4,1.737945434E-1,8.294307581E-16
1.385000000E1,-2.301332936E-2,1.730897805E-4,2.201397550E-1,8.294307581E-16
1.385833333E1,-2.069606878E-2,1.730897805E-4,1.969671492E-1,-8.294307581E-16
1.386666667E1,-1.973054354E-2,1.730897805E-4,1.390356347E-1,-8.294307581E-16
1.387500000E1,-1.837880820E-2,1.730897805E-4,2.688022272E0,1.158630289E-2
1.388333333E1,2.506982765E-2,3.661948287E-4,2.676435969E0,3.475890868E-2
1.389166667E1,2.622845794E-2,7.524049252E-4,1.390356347E-1,2.317260579E-2
1.390000000E1,2.738708823E-2,7.524049252E-4,1.390356347E-1,1.158630289E-2
1.390833333E1,2.854571852E-2,9.455099734E-4,1.506219376E-1,2.317260579E-2
1.391666667E1,2.989745386E-2,1.138615022E-3,1.158630289E-1,1.158630289E-2
1.392500000E1,3.047676900E-2,1.138615022E-3,6.951781737E-2,1.158630289E-2
1.393333333E1,3.105608415E-2,1.331720070E-3,6.951781737E-2,3.475890868E-2
1.394166667E1,3.163539929E-2,1.717930166E-3,6.951781737E-2,3.475890868E-2
1.395000000E1,3.221471443E-2,1.911035215E-3,5.793151447E-2,2.317260579E-2
1.395833333E1,3.260092453E-2,2.104140263E-3,5.793151447E-2,1.158630289E-2
1.396666667E1,3.318023968E-2,2.104140263E-3,5.793151447E-2,1.158630289E-2
1.397500000E1,3.356644977E-2,2.297245311E-3,3.475890868E-2,-0.000000000E0
1.398333333E1,3.375955482E-2,2.104140263E-3,-1.158630289E-2,-3.475890868E-2
1.399166667E1,3.337334472E-2,1.717930166E-3,-3.475890868E-2,-3.475890868E-2
1.400000000E1,3.318023968E-2,1.524825118E-3,-6.951781737E-2,-3.475890868E-2
1.400833333E1,3.221471443E-2,1.138615022E-3,-5.793151447E-2,-2.317260579E-2
1.401666667E1,3.221471443E-2,1.138615022E-3,-3.475890868E-2,-2.317260579E-2
1.402500000E1,3.163539929E-2,7.524049252E-4,-5.793151447E-2,-3.475890868E-2
1.403333333E1,3.124918919E-2,5.592998769E-4,-6.951781737E-2,-2.317260579E-2
1.404166667E1,3.047676900E-2,3.661948287E-4,-1.042767260E-1,-1.158630289E-2
1.405000000E1,2.951124376E-2,3.661948287E-4,-1.158630289E-1,-0.000000000E0
1.405833333E1,2.854571852E-2,3.661948287E-4,-1.158630289E-1,-0.000000000E0
1.406666667E1,2.758019328E-2,3.661948287E-4,-1.042767260E-1,-0.000000000E0
1.407500000E1,2.680777308E-2,3.661948287E-4,-1.506219376E-1,-0.000000000E0
1.408333333E1,2.506982765E-2,3.661948287E-4,-1.853808463E-1,-0.000000000E0
1.409166667E1,2.371809231E-2,3.661948287E-4,-1.506219376E-1,-0.000000000E0
1.410000000E1,2.255946202E-2,3.661948287E-4,-1.390356347E-1,-0.000000000E0
1.410833333E1,2.140083173E-2,3.661948287E-4,-1.622082405E-1,1.158630289E-2
1.411666667E1,1.985599135E-2,5.592998769E-4,-1.506219376E-1,1.158630289E-2
1.412500000E1,1.889046611E-2,5.592998769E-4,-1.853808463E-1,-0.000000000E0
1.413333333E1,1.676631058E-2,5.592998769E-4,-2.699608574E0,1.158630289E-2
1.414166667E1,-2.610301013E-2,7.524049252E-4,-2.630090757E0,1.158630289E-2
1.415000000E1,-2.706853538E-2,7.524049252E-4,-1.158630289E-1,2.317260579E-2
1.415833333E1,-2.803406062E-2,1.138615022E-3,-1.158630289E-1,2.317260579E-2
1.416666667E1,-2.899958586E-2,1.138615022E-3,-1.158630289E-1,1.158630289E-2
1.417500000E1,-2.996511110E-2,1.331720070E-3,-1.042767260E-1,1.158630289E-2
1.418333333E1,-3.073753129E-2,1.331720070E-3,-9.269042316E-2,2.317260579E-2
1.419166667E1,-3.150995148E-2,1.717930166E-3,-9.269042316E-2,3.475890868E-2
1.420000000E1,-3.228237168E-2,1.911035215E-3,-8.110412026E-2,2.317260579E-2
1.420833333E1,-3.286168682E-2,2.104140263E-3,-4.634521158E-2,1.158630289E-2
1.421666667E1,-3.305479187E-2,2.104140263E-3,-1.158630289E-2,1.158630289E-2
1.422500000E1,-3.305479187E-2,2.297245311E-3,-2.317260579E-2,1.158630289E-2
1.423333333E1,-3.344100197E-2,2.297245311E-3,-1.158630289E-2,-1.158630289E-2
1.424166667E1,-3.324789692E-2,2.104140263E-3,4.634521158E-2,-2.317260579E-2
1.425000000E1,-3.266858177E-2,1.911035215E-3,5.793151447E-2,-1.158630289E-2
1.425833333E1,-3.228237168E-2,1.911035215E-3,4.634521158E-2,-1.158630289E-2
1.426666667E1,-3.189616158E-2,1.717930166E-3,4.634521158E-2,-1.158630289E-2
1.427500000E1,-3.150995148E-2,1.717930166E-3,5.793151447E-2,8.294307581E-16
1.428333333E1,-3.093063634E-2,1.717930166E-3,9.269042316E-2,-1.158630289E-2
1.429166667E1,-2.996511110E-2,1.524825118E-3,1.274493318E-1,-1.158630289E-2
1.430000000E1,-2.880648081E-2,1.524825118E-3,1.158630289E-1,-2.317260579E-2
1.430833333E1,-2.803406062E-2,1.138615022E-3,9.269042316E-2,-2.317260579E-2
1.431666667E1,-2.726164042E-2,1.138615022E-3,9.269042316E-2,8.294307581E-16
1.432500000E1,-2.648922023E-2,1.138615022E-3,1.158630289E-1,-1.158630289E-2
1.433333333E1,-2.533058994E-2,9.455099734E-4,1.390356347E-1,-1.158630289E-2
1.434166667E1,-2.417195965E-2,9.455099734E-4,1.506219376E-1,-0.000000000E0
1.435000000E1,-2.282022431E-2,9.455099734E-4,2.085534521E-1,-1.158630289E-2
1.435833333E1,-2.069606878E-2,7.524049252E-4,1.969671492E-1,-1.158630289E-2
1.436666667E1,-1.953743849E-2,7.524049252E-4,1.390356347E-1,-0.000000000E0
1.437500000E1,-1.837880820E-2,7.524049252E-4,1.737945434E-1,1.158630289E-2
1.438333333E1,-1.664086277E-2,9.455099734E-4,2.676435969E0,2.317260579E-2
1.439166667E1,2.622845794E-2,1.138615022E-3,2.664849666E0,4.634521158E-2
1.440000000E1,2.777329833E-2,1.717930166E-3,1.506219376E-1,3.475890868E-2
1.440833333E1,2.873882357E-2,1.717930166E-3,1.042767260E-1,1.158630289E-2
1.441666667E1,2.951124376E-2,1.911035215E-3,8.110412026E-2,1.158630289E-2
1.442500000E1,3.009055890E-2,1.911035215E-3,6.951781737E-2,1.158630289E-2
1.443333333E1,3.066987405E-2,2.104140263E-3,5.793151447E-2,1.158630289E-2
1.444166667E1,3.105608415E-2,2.104140263E-3,4.634521158E-2,-0.000000000E0
1.445000000E1,3.144229424E-2,2.104140263E-3,2.317260579E-2,-0.000000000E0
1.445833333E1,3.144229424E-2,2.104140263E-3,1.158630289E-2,-0.000000000E0
1.446666667E1,3.163539929E-2,2.104140263E-3,3.475890868E-2,-0.000000000E0
1.447500000E1,3.202160939E-2,2.104140263E-3,0.000000000E0,-1.158630289E-2
1.448333333E1,3.163539929E-2,1.911035215E-3,-3.475890868E-2,-3.475890868E-2
1.449166667E1,3.144229424E-2,1.524825118E-3,-2.317260579E-2,-2.317260579E-2
1.450000000E1,3.124918919E-2,1.524825118E-3,-4.634521158E-2,-1.158630289E-2
1.450833333E1,3.066987405E-2,1.331720070E-3,-5.793151447E-2,-2.317260579E-2
1.451666667E1,3.028366395E-2,1.138615022E-3,-6.951781737E-2,-1.158630289E-2
1.452500000E1,2.951124376E-2,1.138615022E-3,-8.110412026E-2,-0.000000000E0
1.453333333E1,2.893192861E-2,1.138615022E-3,-6.951781737E-2,-1.158630289E-2
1.454166667E1,2.835261347E-2,9.455099734E-4,-9.269042316E-2,-3.475890868E-2
1.455000000E1,2.738708823E-2,5.592998769E-4,-9.269042316E-2,-3.475890868E-2
1.455833333E1,2.680777308E-2,3.661948287E-4,-5.793151447E-2,-2.317260579E-2
1.456666667E1,2.642156299E-2,1.730897805E-4,-1.042767260E-1,-1.158630289E-2
1.457500000E1,2.506982765E-2,1.730897805E-4,-1.737945434E-1,-0.000000000E0
1.458333333E1,2.352498726E-2,1.730897805E-4,-1.506219376E-1,-0.000000000E0
1.459166667E1,2.255946202E-2,1.730897805E-4,-1.390356347E-1,-0.000000000E0
1.460000000E1,2.120772668E-2,1.730897805E-4,-1.390356347E-1,1.158630289E-2
1.460833333E1,2.024220144E-2,3.661948287E-4,-1.274493318E-1,2.317260579E-2
1.461666667E1,1.908357115E-2,5.592998769E-4,-1.158630289E-1,1.158630289E-2
1.462500000E1,1.831115096E-2,5.592998769E-4,-1.042767260E-1,-0.000000000E0
1.463333333E1,1.734562572E-2,5.592998769E-4,-2.653263363E0,-1.158630289E-2
1.464166667E1,-2.590990509E-2,3.661948287E-4,-2.630090757E0,-1.158630289E-2
1.465000000E1,-2.648922023E-2,3.661948287E-4,-1.042767260E-1,2.317260579E-2
1.465833333E1,-2.764785052E-2,7.524049252E-4,-1.158630289E-1,2.317260579E-2
1.466666667E1,-2.842027071E-2,7.524049252E-4,-9.269042316E-2,1.158630289E-2
1.467500000E1,-2.919269091E-2,9.455099734E-4,-8.110412026E-2,2.317260579E-2
1.468333333E1,-2.977200605E-2,1.138615022E-3,-5.793151447E-2,2.317260579E-2
1.469166667E1,-3.015821615E-2,1.331720070E-3,-3.475890868E-2,2.317260579E-2
1.470000000E1,-3.035132120E-2,1.524825118E-3,-4.634521158E-2,3.475890868E-2
1.470833333E1,-3.093063634E-2,1.911035215E-3,-3.475890868E-2,2.317260579E-2
1.471666667E1,-3.093063634E-2,1.911035215E-3,0.000000000E0,8.294307581E-16
1.472500000E1,-3.093063634E-2,1.911035215E-3,-1.158630289E-2,-0.000000000E0
1.473333333E1,-3.112374139E-2,1.911035215E-3,0.000000000E0,-8.294307581E-16
1.474166667E1,-3.093063634E-2,1.911035215E-3,2.317260579E-2,-0.000000000E0
1.475000000E1,-3.073753129E-2,1.911035215E-3,3.475890868E-2,-2.317260579E-2
1.475833333E1,-3.035132120E-2,1.524825118E-3,4.634521158E-2,-2.317260579E-2
1.476666667E1,-2.996511110E-2,1.524825118E-3,3.475890868E-2,-1.158630289E-2
1.477500000E1,-2.977200605E-2,1.331720070E-3,5.793151447E-2,-2.317260579E-2
1.478333333E1,-2.899958586E-2,1.138615022E-3,8.110412026E-2,-1.158630289E-2
1.479166667E1,-2.842027071E-2,1.138615022E-3,9.269042316E-2,-1.158630289E-2
1.480000000E1,-2.745474547E-2,9.455099734E-4,1.158630289E-1,-3.475890868E-2
1.480833333E1,-2.648922023E-2,5.592998769E-4,1.274493318E-1,-2.317260579E-2
1.481666667E1,-2.533058994E-2,5.592998769E-4,1.274493318E-1,1.158630289E-2
1.482500000E1,-2.436506470E-2,7.524049252E-4,1.274493318E-1,1.158630289E-2
1.483333333E1,-2.320643441E-2,7.524049252E-4,1.158630289E-1,-0.000000000E0
1.484166667E1,-2.243401422E-2,7.524049252E-4,1.158630289E-1,-0.000000000E0
1.485000000E1,-2.127538393E-2,7.524049252E-4,1.506219376E-1,-0.000000000E0
1.485833333E1,-1.992364859E-2,7.524049252E-4,1.506219376E-1,-0.000000000E0
1.486666667E1,-1.876501830E-2,7.524049252E-4,1.042767260E-1,-0.000000000E0
1.487500000E1,-1.818570316E-2,7.524049252E-4,9.269042316E-2,-0.000000000E0
1.488333333E1,-1.722017791E-2,7.524049252E-4,2.653263363E0,2.317260579E-2
1.489166667E1,2.603535289E-2,1.138615022E-3,2.630090757E0,2.317260579E-2
1.490000000E1,2.661466804E-2,1.138615022E-3,6.951781737E-2,1.158630289E-2
1.490833333E1,2.719398318E-2,1.331720070E-3,6.951781737E-2,1.158630289E-2
1.491666667E1,2.777329833E-2,1.331720070E-3,6.951781737E-2,-0.000000000E0
1.492500000E1,2.835261347E-2,1.331720070E-3,6.951781737E-2,1.158630289E-2
1.493333333E1,2.893192861E-2,1.524825118E-3,5.793151447E-2,1.158630289E-2
1.494166667E1,2.931813871E-2,1.524825118E-3,3.475890868E-2,-0.000000000E0
1.495000000E1,2.951124376E-2,1.524825118E-3,2.317260579E-2,-0.000000000E0
1.495833333E1,2.970434881E-2,1.524825118E-3,1.158630289E-2,1.158630289E-2
1.496666667E1,2.970434881E-2,1.717930166E-3,1.158630289E-2,1.158630289E-2
1.497500000E1,2.989745386E-2,1.717930166E-3,0.000000000E0,-1.158630289E-2
1.498333333E1,2.970434881E-2,1.524825118E-3,-3.475890868E-2,-3.475890868E-2
1.499166667E1,2.931813871E-2,1.138615022E-3,-4.634521158E-2,-2.317260579E-2
1.500000000E1,2.893192861E-2,1.138615022E-3,-3.475890868E-2,-0.000000000E0
1.500833333E1,2.873882357E-2,1.138615022E-3,-5.793151447E-2,-1.158630289E-2
1.501666667E1,2.796640337E-2,9.455099734E-4,-6.951781737E-2,-1.158630289E-2
1.502500000E1,2.758019328E-2,9.455099734E-4,-4.634521158E-2,-0.000000000E0
1.503333333E1,2.719398318E-2,9.455099734E-4,-5.793151447E-2,-0.000000000E0
1.504166667E1,2.661466804E-2,9.455099734E-4,-6.951781737E-2,-0.000000000E0
1.505000000E1,2.603535289E-2,9.455099734E-4,-1.042767260E-1,-0.000000000E0
1.505833333E1,2.487672260E-2,9.455099734E-4,-1.042767260E-1,-0.000000000E0
1.506666667E1,2.429740746E-2,9.455099734E-4,-9.269042316E-2,-0.000000000E0
1.507500000E1,2.333188222E-2,9.455099734E-4,-1.042767260E-1,-1.158630289E-2
1.508333333E1,2.255946202E-2,7.524049252E-4,-1.274493318E-1,-2.317260579E-2
1.509166667E1,2.120772668E-2,5.592998769E-4,-1.390356347E-1,-1.158630289E-2
1.510000000E1,2.024220144E-2,5.592998769E-4,-1.158630289E-1,-0.000000000E0
1.510833333E1,1.927667620E-2,5.592998769E-4,-8.110412026E-2,-0.000000000E0
1.511666667E1,1.889046611E-2,5.592998769E-4,-8.110412026E-2,-1.158630289E-2
1.512500000E1,1.792494086E-2,3.661948287E-4,-1.042767260E-1,-1.158630289E-2
1.513333333E1,1.715252067E-2,3.661948287E-4,-1.042767260E-1,-0.000000000E0
1.514166667E1,1.618699543E-2,3.661948287E-4,-2.583745545E0,-1.158630289E-2
1.515000000E1,-2.590990509E-2,1.730897805E-4,-2.583745545E0,-0.000000000E0
1.515833333E1,-2.687543033E-2,3.661948287E-4,-9.269042316E-2,1.158630289E-2
1.516666667E1,-2.745474547E-2,3.661948287E-4,-6.951781737E-2,1.158630289E-2
1.517500000E1,-2.803406062E-2,5.592998769E-4,-5.793151447E-2,2.317260579E-2
1.518333333E1,-2.842027071E-2,7.524049252E-4,-3.475890868E-2,1.158630289E-2
1.519166667E1,-2.861337576E-2,7.524049252E-4,-2.317260579E-2,1.158630289E-2
1.520000000E1,-2.880648081E-2,9.455099734E-4,-3.475890868E-2,2.317260579E-2
1.520833333E1,-2.919269091E-2,1.138615022E-3,-3.475890868E-2,1.158630289E-2
1.521666667E1,-2.938579595E-2,1.138615022E-3,2.317260579E-2,-1.158630289E-2
1.522500000E1,-2.880648081E-2,9.455099734E-4,4.634521158E-2,-1.158630289E-2
1.523333333E1,-2.861337576E-2,9.455099734E-4,3.475890868E-2,-1.158630289E-2
1.524166667E1,-2.822716566E-2,7.524049252E-4,4.634521158E-2,-2.317260579E-2
1.525000000E1,-2.784095557E-2,5.592998769E-4,4.634521158E-2,-1.158630289E-2
1.525833333E1,-2.745474547E-2,5.592998769E-4,4.634521158E-2,-0.000000000E0
1.526666667E1,-2.706853538E-2,5.592998769E-4,2.317260579E-2,-0.000000000E0
1.527500000E1,-2.706853538E-2,5.592998769E-4,2.317260579E-2,-1.158630289E-2
1.528333333E1,-2.668232528E-2,3.661948287E-4,6.951781737E-2,-1.158630289E-2
1.529166667E1,-2.590990509E-2,3.661948287E-4,6.951781737E-2,8.294307581E-16
1.530000000E1,-2.552369499E-2,3.661948287E-4,6.951781737E-2,-0.000000000E0
1.530833333E1,-2.475127480E-2,3.661948287E-4,1.042767260E-1,-8.294307581E-16
1.531666667E1,-2.378574956E-2,3.661948287E-4,1.042767260E-1,-0.000000000E0
1.532500000E1,-2.301332936E-2,3.661948287E-4,9.269042316E-2,-0.000000000E0
1.533333333E1,-2.224090917E-2,3.661948287E-4,1.042767260E-1,-0.000000000E0
1.534166667E1,-2.127538393E-2,3.661948287E-4,1.042767260E-1,-0.000000000E0
1.535000000E1,-2.050296374E-2,3.661948287E-4,1.042767260E-1,-8.294307581E-16
1.535833333E1,-1.953743849E-2,3.661948287E-4,1.390356347E-1,8.294307581E-16
1.536666667E1,-1.818570316E-2,3.661948287E-4,1.158630289E-1,8.294307581E-16
1.537500000E1,-1.760638801E-2,3.661948287E-4,9.269042316E-2,-0.000000000E0
1.538333333E1,-1.664086277E-2,3.661948287E-4,2.606918151E0,1.158630289E-2
1.539166667E1,2.584224784E-2,5.592998769E-4,2.583745545E0,3.475890868E-2
1.540000000E1,2.642156299E-2,9.455099734E-4,8.110412026E-2,2.317260579E-2
1.540833333E1,2.719398318E-2,9.455099734E-4,4.634521158E-2,1.158630289E-2
1.541666667E1,2.719398318E-2,1.138615022E-3,2.317260579E-2,2.317260579E-2
1.542500000E1,2.758019328E-2,1.331720070E-3,8.110412026E-2,2.317260579E-2
1.543333333E1,2.854571852E-2,1.524825118E-3,6.951781737E-2,1.158630289E-2
1.544166667E1,2.873882357E-2,1.524825118E-3,2.317260579E-2,1.158630289E-2
1.545000000E1,2.893192861E-2,1.717930166E-3,0.000000000E0,1.158630289E-2
1.545833333E1,2.873882357E-2,1.717930166E-3,-1.158630289E-2,-1.158630289E-2
1.546666667E1,2.873882357E-2,1.524825118E-3,-3.475890868E-2,-1.158630289E-2
1.547500000E1,2.815950842E-2,1.524825118E-3,-3.475890868E-2,-0.000000000E0
1.548333333E1,2.815950842E-2,1.524825118E-3,0.000000000E0,-1.158630289E-2
1.549166667E1,2.815950842E-2,1.331720070E-3,-2.317260579E-2,-1.158630289E-2
1.550000000E1,2.777329833E-2,1.331720070E-3,-4.634521158E-2,-1.158630289E-2
1.550833333E1,2.738708823E-2,1.138615022E-3,-9.269042316E-2,-1.158630289E-2
1.551666667E1,2.622845794E-2,1.138615022E-3,-9.269042316E-2,-0.000000000E0
1.552500000E1,2.584224784E-2,1.138615022E-3,-4.634521158E-2,-1.158630289E-2
1.553333333E1,2.545603775E-2,9.455099734E-4,-8.110412026E-2,-3.475890868E-2
1.554166667E1,2.449051250E-2,5.592998769E-4,-8.110412026E-2,-3.475890868E-2
1.555000000E1,2.410430241E-2,3.661948287E-4,-8.110412026E-2,-2.317260579E-2
1.555833333E1,2.313877717E-2,1.730897805E-4,-9.269042316E-2,-1.158630289E-2
1.556666667E1,2.255946202E-2,1.730897805E-4,-6.951781737E-2,-0.000000000E0
1.557500000E1,2.198014688E-2,1.730897805E-4,-6.951781737E-2,-0.000000000E0
1.558333333E1,2.140083173E-2,1.730897805E-4,-1.042767260E-1,-0.000000000E0
1.559166667E1,2.024220144E-2,1.730897805E-4,-1.158630289E-1,-0.000000000E0
1.560000000E1,1.946978125E-2,1.730897805E-4,-6.951781737E-2,-1.158630289E-2
1.560833333E1,1.908357115E-2,-2.001526777E-5,-6.951781737E-2,-1.158630289E-2
1.561666667E1,1.831115096E-2,-2.001526777E-5,-1.158630289E-1,-0.000000000E0
1.562500000E1,1.715252067E-2,-2.001526777E-5,-8.110412026E-2,-0.000000000E0
1.563333333E1,1.695941562E-2,-2.001526777E-5,-3.475890868E-2,-0.000000000E0
1.564166667E1,1.657320553E-2,-2.001526777E-5,-1.158630289E-1,-0.000000000E0
1.565000000E1,1.502836514E-2,-2.001526777E-5,-2.583745545E0,3.475890868E-2
1.565833333E1,-2.648922023E-2,5.592998769E-4,-2.502641425E0,3.475890868E-2
1.566666667E1,-2.668232528E-2,5.592998769E-4,-5.793151447E-2,1.158630289E-2
1.567500000E1,-2.745474547E-2,7.524049252E-4,-4.634521158E-2,1.158630289E-2
1.568333333E1,-2.745474547E-2,7.524049252E-4,-3.475890868E-2,1.158630289E-2
1.569166667E1,-2.803406062E-2,9.455099734E-4,-3.475890868E-2,1.158630289E-2
1.570000000E1,-2.803406062E-2,9.455099734E-4,0.000000000E0,-0.000000000E0
1.570833333E1,-2.803406062E-2,9.455099734E-4,-1.158630289E-2,2.317260579E-2
1.571666667E1,-2.822716566E-2,1.331720070E-3,0.000000000E0,-0.000000000E0
1.572500000E1,-2.803406062E-2,9.455099734E-4,5.793151447E-2,-3.475890868E-2
1.573333333E1,-2.726164042E-2,7.524049252E-4,6.951781737E-2,-3.475890868E-2
1.574166667E1,-2.687543033E-2,3.661948287E-4,2.317260579E-2,-2.317260579E-2
1.575000000E1,-2.687543033E-2,3.661948287E-4,2.317260579E-2,-0.000000000E0
1.575833333E1,-2.648922023E-2,3.661948287E-4,4.634521158E-2,-0.000000000E0
1.576666667E1,-2.610301013E-2,3.661948287E-4,3.475890868E-2,-0.000000000E0
1.577500000E1,-2.590990509E-2,3.661948287E-4,4.634521158E-2,-0.000000000E0
1.578333333E1,-2.533058994E-2,3.661948287E-4,6.951781737E-2,-0.000000000E0
1.579166667E1,-2.475127480E-2,3.661948287E-4,8.110412026E-2,-0.000000000E0
1.580000000E1,-2.397885460E-2,3.661948287E-4,6.951781737E-2,8.294307581E-16
1.580833333E1,-2.359264451E-2,3.661948287E-4,8.110412026E-2,-8.294307581E-16
1.581666667E1,-2.262711927E-2,3.661948287E-4,6.951781737E-2,-0.000000000E0
